"Dimensao","Repeticao","Configuracao","Fbest"
24,2,"Config1",64.8390409479404
24,2,"Config2",216087.249366598
24,3,"Config1",57.5119778915046
24,3,"Config2",446088.330623024
24,4,"Config1",75.637560512416
24,4,"Config2",454878.591212004
24,5,"Config1",86.5485127037225
24,5,"Config2",486506.037893428
24,6,"Config1",55.8818212583311
24,6,"Config2",477645.10210987
24,7,"Config1",58.360789323084
24,7,"Config2",279195.067616737
24,8,"Config1",69.8559028314754
24,8,"Config2",158959.769177239
24,9,"Config1",67.4297645003622
24,9,"Config2",182588.164843652
24,10,"Config1",110.973968831337
24,10,"Config2",362390.122055995
29,1,"Config1",120.662138453207
29,1,"Config2",696578.29700818
29,2,"Config1",205.829277580345
29,2,"Config2",624169.995391919
29,3,"Config1",203.816694574243
29,3,"Config2",507671.77763382
29,4,"Config1",214.717772700524
29,4,"Config2",662244.186119157
29,5,"Config1",147.818257730014
29,5,"Config2",288311.425004721
29,6,"Config1",127.639325237655
29,6,"Config2",610394.253486415
29,7,"Config1",139.103987933633
29,7,"Config2",791254.574628421
29,8,"Config1",157.380601792871
29,8,"Config2",911993.828057116
29,9,"Config1",162.636609882808
29,9,"Config2",681023.567901792
29,10,"Config1",160.159815183366
29,10,"Config2",856967.666469127
35,1,"Config1",380.376255374863
35,1,"Config2",796963.171989177
35,2,"Config1",435.79299094977
35,2,"Config2",981864.967290404
35,3,"Config1",374.18251793153
35,3,"Config2",1205003.78691489
35,4,"Config1",373.81551312238
35,4,"Config2",596751.091755969
35,5,"Config1",310.63623007839
35,5,"Config2",826684.879701065
35,6,"Config1",479.629511655729
35,6,"Config2",1131210.48415569
35,7,"Config1",323.76097958861
35,7,"Config2",1141449.10997072
35,8,"Config1",360.902742820537
35,8,"Config2",876019.240400466
35,9,"Config1",345.964698638985
35,9,"Config2",1212155.31414244
35,10,"Config1",402.440044932735
35,10,"Config2",677304.426627192
40,1,"Config1",502.978346992998
40,1,"Config2",1613203.89691964
40,2,"Config1",594.01005481479
40,2,"Config2",1649352.13834041
40,3,"Config1",712.626332035004
40,3,"Config2",1388595.11031587
40,4,"Config1",715.587885581708
40,4,"Config2",1435808.21211838
40,5,"Config1",636.436285780256
40,5,"Config2",1303162.90642773
40,6,"Config1",619.052289915403
40,6,"Config2",1460377.37820865
40,7,"Config1",762.322164668007
40,7,"Config2",1454350.12828049
40,8,"Config1",603.151702448533
40,8,"Config2",1021560.64769776
40,9,"Config1",636.412098363497
40,9,"Config2",1285054.45489666
40,10,"Config1",587.291685793155
40,10,"Config2",1472638.82097626
46,1,"Config1",1493.75174946355
46,1,"Config2",1735351.88931195
46,2,"Config1",1273.55742007976
46,2,"Config2",1871823.83201382
46,3,"Config1",1487.37056053843
46,3,"Config2",1864137.45913623
46,4,"Config1",1445.41309853709
46,4,"Config2",1914062.84623524
46,5,"Config1",1557.20493057715
46,5,"Config2",1936530.35831287
46,6,"Config1",1388.57021222464
46,6,"Config2",1930353.05372248
46,7,"Config1",1430.21437318173
46,7,"Config2",1885345.67140122
46,8,"Config1",1377.43113306292
46,8,"Config2",1823155.38529809
46,9,"Config1",1181.69325424654
46,9,"Config2",1672300.80551375
46,10,"Config1",1769.9711465882
46,10,"Config2",1466064.76446472
51,1,"Config1",2654.93262826758
51,1,"Config2",2306333.70335128
51,2,"Config1",2764.06625902585
51,2,"Config2",2250310.24556051
51,3,"Config1",2334.98661780033
51,3,"Config2",2237723.98306147
51,4,"Config1",2860.1336077742
51,4,"Config2",2519504.39495204
51,5,"Config1",1978.15763238689
51,5,"Config2",1988776.65806082
51,6,"Config1",2591.09692784218
51,6,"Config2",2291610.46680907
51,7,"Config1",2853.36220684888
51,7,"Config2",2355345.53537126
51,8,"Config1",2494.480526094
51,8,"Config2",2431628.13531674
51,9,"Config1",2596.64465746129
51,9,"Config2",2444707.63093004
51,10,"Config1",2419.01963368117
51,10,"Config2",2312253.39774482
57,1,"Config1",3969.87718279056
57,1,"Config2",2345808.29834227
57,2,"Config1",4715.15948520165
57,2,"Config2",2734297.30050643
57,3,"Config1",4088.44606674273
57,3,"Config2",3039746.7555734
57,4,"Config1",5184.38422943848
57,4,"Config2",3419388.53580993
57,5,"Config1",4843.04742598865
57,5,"Config2",2688892.55548035
57,6,"Config1",6004.81857944691
57,6,"Config2",2812225.46734545
57,7,"Config1",4736.73326430211
57,7,"Config2",2684077.01733848
57,8,"Config1",3328.30923993456
57,8,"Config2",2843430.32059176
57,9,"Config1",5749.13271781939
57,9,"Config2",2869657.35856844
57,10,"Config1",5025.83245490296
57,10,"Config2",3081543.10376864
62,1,"Config1",8145.87230362533
62,1,"Config2",3441766.64420152
62,2,"Config1",9109.56545406596
62,2,"Config2",3998938.38565167
62,3,"Config1",10566.2618983767
62,3,"Config2",2616624.37500116
62,4,"Config1",9533.98819541764
62,4,"Config2",3522134.12850147
62,5,"Config1",9083.66480438051
62,5,"Config2",3020439.33579258
62,6,"Config1",6814.31157022731
62,6,"Config2",3843456.26684576
62,7,"Config1",5825.83598655899
62,7,"Config2",4182676.96776029
62,8,"Config1",7877.16476010754
62,8,"Config2",3159868.7603713
62,9,"Config1",9130.1147405754
62,9,"Config2",3202597.0915406
62,10,"Config1",5362.3822727443
62,10,"Config2",3826620.12803448
68,1,"Config1",15763.0974046732
68,1,"Config2",4527451.97847944
68,2,"Config1",12335.2419379814
68,2,"Config2",4273206.4665188
68,3,"Config1",12903.5892438123
68,3,"Config2",4006710.29136514
68,4,"Config1",15200.2067023173
68,4,"Config2",4304124.15055575
68,5,"Config1",11829.9527470587
68,5,"Config2",4068074.07630683
68,6,"Config1",14900.7290685608
68,6,"Config2",4582850.03595401
68,7,"Config1",18361.6910961252
68,7,"Config2",4202648.7190708
68,8,"Config1",12602.6165885065
68,8,"Config2",2545295.18326853
68,9,"Config1",12530.5968795297
68,9,"Config2",3648146.25057265
68,10,"Config1",17507.290553678
68,10,"Config2",3352799.88316063
73,1,"Config1",21805.5472470919
73,1,"Config2",5335751.7069732
73,2,"Config1",18043.4663864556
73,2,"Config2",4598507.32472677
73,3,"Config1",25273.7288161199
73,3,"Config2",4646946.6366582
73,4,"Config1",19907.5390465137
73,4,"Config2",4690844.94862763
73,5,"Config1",20691.3939115081
73,5,"Config2",4517994.59084258
73,6,"Config1",23631.6364418652
73,6,"Config2",5180056.04062777
73,7,"Config1",23752.4748599315
73,7,"Config2",4184094.48477021
73,8,"Config1",20141.7127260154
73,8,"Config2",4458616.1166891
73,9,"Config1",27167.8382882732
73,9,"Config2",4408175.94831538
73,10,"Config1",21615.3665415845
73,10,"Config2",4462161.46336923
79,1,"Config1",40818.6694849791
79,1,"Config2",5730551.86437072
79,2,"Config1",26503.4637983151
79,2,"Config2",5218836.46671456
79,3,"Config1",30688.9016113655
79,3,"Config2",5296862.36820948
79,4,"Config1",35743.266320401
79,4,"Config2",5239832.71818598
79,5,"Config1",31602.7478044137
79,5,"Config2",5038874.98981474
79,6,"Config1",25988.8216847852
79,6,"Config2",5180147.63842458
79,7,"Config1",23352.4064198925
79,7,"Config2",5193572.67379342
79,8,"Config1",30020.832047902
79,8,"Config2",4368328.23786599
79,9,"Config1",38169.9939055165
79,9,"Config2",4794792.87758955
79,10,"Config1",34463.2003556765
79,10,"Config2",4292251.60468841
84,1,"Config1",49863.0940237233
84,1,"Config2",5141135.06715269
84,2,"Config1",43598.4243703342
84,2,"Config2",5224236.82913085
84,3,"Config1",47147.2361997376
84,3,"Config2",5545859.45196521
84,4,"Config1",58624.9338082087
84,4,"Config2",5074031.96203281
84,5,"Config1",48641.0936563774
84,5,"Config2",5905694.7850538
84,6,"Config1",47170.278436523
84,6,"Config2",5364776.17556369
84,7,"Config1",59585.5083300678
84,7,"Config2",5850979.37553454
84,8,"Config1",46150.5674790032
84,8,"Config2",6162522.60183118
84,9,"Config1",43855.2235583515
84,9,"Config2",5585700.68136236
84,10,"Config1",52609.9770320224
84,10,"Config2",3895229.60660885
90,1,"Config1",80739.3242633753
90,1,"Config2",6157968.26187563
90,2,"Config1",76909.6447810531
90,2,"Config2",6635138.90417821
90,3,"Config1",82241.7169221955
90,3,"Config2",5125271.06743503
90,4,"Config1",63584.312676311
90,4,"Config2",6412112.03257955
90,5,"Config1",82439.2921863739
90,5,"Config2",5368858.0972751
90,6,"Config1",67296.5359181034
90,6,"Config2",5361281.82722642
90,7,"Config1",58377.804165235
90,7,"Config2",5491026.3100368
90,8,"Config1",56330.9731865268
90,8,"Config2",6307348.68509085
90,9,"Config1",70943.0270055115
90,9,"Config2",6408545.3731472
90,10,"Config1",71959.8227727974
90,10,"Config2",4836630.29220526
95,1,"Config1",87802.5054208813
95,1,"Config2",4827704.61698208
95,2,"Config1",103053.541555133
95,2,"Config2",7192787.96831772
95,3,"Config1",92295.9793362155
95,3,"Config2",6946185.59280892
95,4,"Config1",96678.9426494739
95,4,"Config2",6700066.759024
95,5,"Config1",102592.519733794
95,5,"Config2",6571394.62088816
95,6,"Config1",98939.7060338087
95,6,"Config2",6946772.28701588
95,7,"Config1",84241.6117975453
95,7,"Config2",5922911.76723264
95,8,"Config1",79419.0089831945
95,8,"Config2",7257603.30591129
95,9,"Config1",91835.9699325552
95,9,"Config2",6490563.83554143
95,10,"Config1",74368.1577434741
95,10,"Config2",5937302.62584388
101,1,"Config1",122576.35070263
101,1,"Config2",6414449.65888871
101,2,"Config1",110390.269210688
101,2,"Config2",7544897.73918248
101,3,"Config1",87239.5592232299
101,3,"Config2",6844230.1571419
101,4,"Config1",90122.8887411842
101,4,"Config2",6852855.89181751
101,5,"Config1",106795.071090525
101,5,"Config2",7202630.06843923
101,6,"Config1",124618.813996487
101,6,"Config2",6853558.17773536
101,7,"Config1",127159.65855383
101,7,"Config2",6239703.17794142
101,8,"Config1",147302.287315003
101,8,"Config2",6837628.52242963
101,9,"Config1",107079.017797078
101,9,"Config2",5748123.00917384
101,10,"Config1",153658.451974594
101,10,"Config2",6291728.42461887
106,1,"Config1",158498.215262927
106,1,"Config2",7425890.67568593
106,2,"Config1",153445.376755818
106,2,"Config2",6986609.37733611
106,3,"Config1",186501.24905039
106,3,"Config2",7513566.26131963
106,4,"Config1",184406.829312834
106,4,"Config2",7008295.96368373
106,5,"Config1",181755.476014675
106,5,"Config2",8269936.96928555
106,6,"Config1",176831.754232128
106,6,"Config2",6412835.95905744
106,7,"Config1",197874.910681165
106,7,"Config2",8145330.4935015
106,8,"Config1",161118.311148381
106,8,"Config2",8447979.74880738
106,9,"Config1",150021.06744552
106,9,"Config2",7444179.42621753
106,10,"Config1",129625.809986576
106,10,"Config2",8079193.97765599
112,1,"Config1",222927.337161415
112,1,"Config2",8023969.40759112
112,2,"Config1",199165.288731236
112,2,"Config2",7289267.28831268
112,3,"Config1",207275.351178207
112,3,"Config2",8135033.83012213
112,4,"Config1",249780.288111259
112,4,"Config2",6869703.98554397
112,5,"Config1",249316.695275115
112,5,"Config2",8500478.03380368
112,6,"Config1",224864.149556805
112,6,"Config2",8986225.15972294
112,7,"Config1",246987.022815925
112,7,"Config2",7665354.07992514
112,8,"Config1",255119.260888811
112,8,"Config2",8499330.67609935
112,9,"Config1",247486.163248365
112,9,"Config2",8794574.08367789
112,10,"Config1",230697.894233798
112,10,"Config2",8171414.91761754
117,1,"Config1",277170.512614725
117,1,"Config2",7859190.58904701
117,2,"Config1",197193.490419604
117,2,"Config2",8881912.408872
117,3,"Config1",284334.279704578
117,3,"Config2",7937701.45599405
117,4,"Config1",246338.742629408
117,4,"Config2",6736875.0184921
117,5,"Config1",218012.977575531
117,5,"Config2",8714230.5264331
117,6,"Config1",243222.941617489
117,6,"Config2",7807217.7473153
117,7,"Config1",280295.192384799
117,7,"Config2",9000306.73243707
117,8,"Config1",317628.927632078
117,8,"Config2",8416450.1582823
117,9,"Config1",325568.714219216
117,9,"Config2",8705926.59634734
117,10,"Config1",267694.483618111
117,10,"Config2",8249610.35442491
123,1,"Config1",369350.403785595
123,1,"Config2",6634633.57177521
123,2,"Config1",371746.98181879
123,2,"Config2",8680797.51868136
123,3,"Config1",287174.200508806
123,3,"Config2",8830308.39233305
123,4,"Config1",352718.473313505
123,4,"Config2",9686625.75555784
123,5,"Config1",340080.295611919
123,5,"Config2",8663988.23482957
123,6,"Config1",345989.525201644
123,6,"Config2",8653335.40962819
123,7,"Config1",307529.47614754
123,7,"Config2",9675311.57650826
123,8,"Config1",340140.652035581
123,8,"Config2",8858154.55764743
123,9,"Config1",355267.503195056
123,9,"Config2",8604225.2855977
123,10,"Config1",414115.376573968
123,10,"Config2",9060961.50020529
128,1,"Config1",403072.863797708
128,1,"Config2",9268151.91044595
128,2,"Config1",405293.967102058
128,2,"Config2",9652420.49422941
128,3,"Config1",390189.702159424
128,3,"Config2",9940131.41430302
128,4,"Config1",342782.840347528
128,4,"Config2",9754462.37863196
128,5,"Config1",408858.334844965
128,5,"Config2",9508196.83219951
128,6,"Config1",371272.726030718
128,6,"Config2",9470880.19241007
128,7,"Config1",407045.736539993
128,7,"Config2",8383009.38993346
128,8,"Config1",344878.150944475
128,8,"Config2",9882197.78251394
128,9,"Config1",445756.452746724
128,9,"Config2",8293466.81943857
128,10,"Config1",403606.33335785
128,10,"Config2",8867783.96835681
134,1,"Config1",566942.22205225
134,1,"Config2",9743661.09986677
134,2,"Config1",440521.297888012
134,2,"Config2",10205667.7313966
134,3,"Config1",531420.479778572
134,3,"Config2",9991121.0609727
134,4,"Config1",465788.392972005
134,4,"Config2",8626168.48190988
134,5,"Config1",513301.88972985
134,5,"Config2",10040403.8975276
134,6,"Config1",513136.054745408
134,6,"Config2",10575890.9951683
134,7,"Config1",592370.718597965
134,7,"Config2",10509925.4840504
134,8,"Config1",509811.673386623
134,8,"Config2",10742040.9395119
134,9,"Config1",533183.274300439
134,9,"Config2",10198822.1199624
134,10,"Config1",455077.673806626
134,10,"Config2",9092017.23890051
139,1,"Config1",563201.793471442
139,1,"Config2",10299147.849963
139,2,"Config1",597674.850726525
139,2,"Config2",11331355.867283
139,3,"Config1",507443.930339401
139,3,"Config2",10861553.4511576
139,4,"Config1",604416.064334375
139,4,"Config2",9531243.25747292
139,5,"Config1",615709.39689959
139,5,"Config2",10736069.4002051
139,6,"Config1",569847.041631176
139,6,"Config2",10920790.7070007
139,7,"Config1",586084.422878585
139,7,"Config2",10469532.1111549
139,8,"Config1",585968.81532827
139,8,"Config2",10160795.1699839
139,9,"Config1",540509.87425819
139,9,"Config2",11029156.0896955
139,10,"Config1",530164.312848539
139,10,"Config2",10920956.2094463
145,1,"Config1",651057.727592444
145,1,"Config2",11005117.6553322
145,2,"Config1",619132.2561522
145,2,"Config2",10405314.157798
145,3,"Config1",651827.598562659
145,3,"Config2",11662545.3949666
145,4,"Config1",647476.844820049
145,4,"Config2",10918828.9562979
145,5,"Config1",662304.123367765
145,5,"Config2",12969825.5926395
145,6,"Config1",630936.867582178
145,6,"Config2",12195269.4208953
145,7,"Config1",637537.507343972
145,7,"Config2",10751993.6615277
145,8,"Config1",672856.707123956
145,8,"Config2",11364556.13675
145,9,"Config1",516717.840249085
145,9,"Config2",12201898.2358895
145,10,"Config1",656908.383565099
145,10,"Config2",10386599.8554576
150,1,"Config1",774141.673228299
150,1,"Config2",10943396.5566523
150,2,"Config1",866371.267203922
150,2,"Config2",11964658.3536261
150,3,"Config1",761885.235738042
150,3,"Config2",10820294.7837563
150,4,"Config1",780467.285100362
150,4,"Config2",12087486.4207774
150,5,"Config1",817467.819841056
150,5,"Config2",11878079.4034842
150,6,"Config1",752350.210360808
150,6,"Config2",12086383.5488801
150,7,"Config1",811086.325876688
150,7,"Config2",10004199.659008
150,8,"Config1",761197.999859487
150,8,"Config2",12138414.2645743
150,9,"Config1",800356.577864247
150,9,"Config2",11017790.26987
150,10,"Config1",688305.738522106
150,10,"Config2",11263934.5384914
