"Dimensao","Repeticao","Configuracao","Fbest"
46,9,"Config1",1279215.90481155
46,9,"Config2",1149676.73538524
46,10,"Config1",1517190.58800475
46,10,"Config2",634457.66881304
46,11,"Config1",1159979.20203408
46,11,"Config2",1621645.37126793
46,12,"Config1",1270119.95432976
46,12,"Config2",1046839.55820796
46,13,"Config1",1216589.39675353
46,13,"Config2",2585317.73325928
46,14,"Config1",1440296.36335985
46,14,"Config2",959227.333885822
46,15,"Config1",966065.86076655
46,15,"Config2",912068.878962429
46,16,"Config1",1515346.46629362
46,16,"Config2",893000.187458585
46,17,"Config1",1223643.02684249
46,17,"Config2",1214976.99138053
46,18,"Config1",1414847.07559281
46,18,"Config2",1313670.65066694
46,19,"Config1",1041959.27447127
46,19,"Config2",936041.688493821
46,20,"Config1",1356237.95052751
46,20,"Config2",1230334.76399498
46,21,"Config1",1360284.54527738
46,21,"Config2",1608918.73924158
46,22,"Config1",1307886.45330987
46,22,"Config2",1858149.8399046
46,23,"Config1",1316233.60134781
46,23,"Config2",854658.921572275
46,24,"Config1",1314306.00061135
46,24,"Config2",862682.17720232
46,25,"Config1",928330.9535254
46,25,"Config2",1173296.97023357
46,26,"Config1",1456338.78923172
46,26,"Config2",2054321.27362196
46,27,"Config1",1324568.60823917
46,27,"Config2",1437800.60496294
46,28,"Config1",1232349.05856545
46,28,"Config2",1188981.71884531
46,29,"Config1",1392953.17766964
46,29,"Config2",783959.169742571
46,30,"Config1",1109249.22711866
46,30,"Config2",1472058.72306608
46,31,"Config1",1018243.05387762
46,31,"Config2",2687250.31570221
51,1,"Config1",1781972.79419704
51,1,"Config2",663859.470386425
51,2,"Config1",1539811.37717781
51,2,"Config2",1049944.31203953
51,3,"Config1",1619075.06204812
51,3,"Config2",2508255.36907245
51,4,"Config1",1530994.12792182
51,4,"Config2",1736767.39737115
51,5,"Config1",1712428.46885777
51,5,"Config2",2704765.07029655
51,6,"Config1",1367331.7990773
51,6,"Config2",1436945.79504925
51,7,"Config1",1646587.59205681
51,7,"Config2",2788477.68201492
51,8,"Config1",1751439.07543679
51,8,"Config2",2464266.1947317
51,9,"Config1",1704211.76611576
51,9,"Config2",2698550.77215392
51,10,"Config1",1729579.75981913
51,10,"Config2",1020777.41833812
51,11,"Config1",1546741.98580105
51,11,"Config2",1445129.52964614
51,12,"Config1",1594889.69356337
51,12,"Config2",2928095.00440277
51,13,"Config1",1620781.05423268
51,13,"Config2",1404844.24124062
51,14,"Config1",1426072.29220975
51,14,"Config2",1161887.80518931
51,15,"Config1",1537209.94711993
51,15,"Config2",1270943.13693872
51,16,"Config1",1266392.24844569
51,16,"Config2",2528513.36192641
51,17,"Config1",1603223.65589936
51,17,"Config2",2463391.76850674
51,18,"Config1",1789267.34177618
51,18,"Config2",1723036.95799833
51,19,"Config1",1674445.62805131
51,19,"Config2",2465368.2163155
51,20,"Config1",1621211.75494072
51,20,"Config2",1290591.27313401
51,21,"Config1",1804980.22016883
51,21,"Config2",2431869.1309484
51,22,"Config1",1716722.70505153
51,22,"Config2",1428102.49058461
51,23,"Config1",1560226.51740975
51,23,"Config2",875584.668308741
51,24,"Config1",1707530.59427006
51,24,"Config2",1739632.29078582
57,1,"Config1",2363856.04646457
57,1,"Config2",2812738.12353907
57,2,"Config1",2735743.18759351
57,2,"Config2",3503625.99691066
57,3,"Config1",3754594.3305291
57,3,"Config2",2649548.93738223
57,4,"Config1",1705016.32595659
57,4,"Config2",2942888.58644382
57,5,"Config1",1898219.58224115
57,5,"Config2",1595638.86722165
57,6,"Config1",1959109.23082783
57,6,"Config2",2994161.17461151
57,7,"Config1",1886357.67451832
57,7,"Config2",2349130.70992155
57,8,"Config1",2183661.91139825
57,8,"Config2",3429884.2137889
57,9,"Config1",1810188.27494455
57,9,"Config2",2932163.72145096
62,1,"Config1",2176846.39103894
62,1,"Config2",3613893.7979757
62,2,"Config1",3266421.84585228
62,2,"Config2",4137674.55279244
62,3,"Config1",4156158.29963485
62,3,"Config2",3006442.21786809
62,4,"Config1",3286209.61582171
62,4,"Config2",3743661.26143317
62,5,"Config1",2160757.37109935
62,5,"Config2",3483284.30924108
62,6,"Config1",3402859.04912053
62,6,"Config2",2488128.47424611
62,7,"Config1",2394163.67099382
62,7,"Config2",3203107.28608935
62,8,"Config1",4187860.06054809
62,8,"Config2",3626011.7896345
62,9,"Config1",4030752.03301035
62,9,"Config2",3047333.62758209
62,10,"Config1",3460303.06878125
62,10,"Config2",3662263.5974891
62,11,"Config1",2371768.05820469
62,11,"Config2",3463317.61458689
62,12,"Config1",3736293.30204394
62,12,"Config2",3464340.24028593
62,13,"Config1",3160893.70284742
62,13,"Config2",3730166.27402747
62,14,"Config1",3351683.01252983
62,14,"Config2",2911249.31940694
62,15,"Config1",2157669.06253721
62,15,"Config2",3968667.05606742
62,16,"Config1",3783351.80653777
62,16,"Config2",3408643.69560029
62,17,"Config1",3257005.79217295
62,17,"Config2",2862119.0385154
62,18,"Config1",1917062.2767851
62,18,"Config2",3609542.81649115
62,19,"Config1",3300822.95096936
62,19,"Config2",3537914.18444515
62,20,"Config1",2215071.06898437
62,20,"Config2",3736411.04031894
62,21,"Config1",2930131.26939188
62,21,"Config2",3463693.16905532
62,22,"Config1",3860680.25143718
62,22,"Config2",3743921.0315246
62,23,"Config1",3879786.83749862
62,23,"Config2",4100393.11684627
62,24,"Config1",2142292.00734841
62,24,"Config2",4062466.60378379
62,25,"Config1",3466306.98778369
62,25,"Config2",4023783.31398166
62,26,"Config1",4070068.82097929
62,26,"Config2",3257822.03078956
62,27,"Config1",3751854.36816626
62,27,"Config2",3883211.52133898
62,28,"Config1",2577386.01880916
62,28,"Config2",3214040.93528642
62,29,"Config1",1969056.76083557
62,29,"Config2",2501760.23162547
62,30,"Config1",3978075.73202554
62,30,"Config2",3454259.86802473
62,31,"Config1",3710360.37484005
62,31,"Config2",3651083.95319215
62,32,"Config1",2228802.94746382
62,32,"Config2",3434914.79899622
62,33,"Config1",3199003.20060576
62,33,"Config2",2867266.67124633
62,34,"Config1",3995152.19811966
62,34,"Config2",3575829.8473722
62,35,"Config1",2524187.59379611
62,35,"Config2",3430473.4394212
62,36,"Config1",3167138.47748573
62,36,"Config2",3433658.17166363
62,37,"Config1",2325838.18537376
62,37,"Config2",3673369.55497396
62,38,"Config1",2084846.23685942
62,38,"Config2",3660371.62187655
62,39,"Config1",1896834.71564059
62,39,"Config2",3668437.83043214
62,40,"Config1",2516985.0362376
62,40,"Config2",3560197.02229521
62,41,"Config1",2393186.53298066
62,41,"Config2",3549494.45563676
62,42,"Config1",2979240.48331383
62,42,"Config2",3307211.74211191
62,43,"Config1",3246307.48984878
62,43,"Config2",3875447.75139837
62,44,"Config1",3734220.90549913
62,44,"Config2",3856684.09702657
62,45,"Config1",3570618.05221525
62,45,"Config2",3272553.73072623
62,46,"Config1",3442749.84586815
62,46,"Config2",4075748.89330337
62,47,"Config1",2561626.49537015
62,47,"Config2",2510771.51718696
62,48,"Config1",3544825.06887964
62,48,"Config2",3472820.26630323
62,49,"Config1",2531307.92506115
62,49,"Config2",4191356.64111548
62,50,"Config1",3184873.13387041
62,50,"Config2",4194222.33494821
62,51,"Config1",2491408.35037713
62,51,"Config2",3616273.57458142
62,52,"Config1",2105468.75318186
62,52,"Config2",2765494.99841077
62,53,"Config1",2833915.29785793
62,53,"Config2",3367818.56403735
62,54,"Config1",3344646.86608784
62,54,"Config2",757277.25770683
62,55,"Config1",3847937.18968873
62,55,"Config2",4072432.82295425
62,56,"Config1",2413729.07874719
62,56,"Config2",3941257.27713432
62,57,"Config1",3840129.12705061
62,57,"Config2",3168605.84489284
62,58,"Config1",3748654.57425752
62,58,"Config2",3846924.5947748
62,59,"Config1",2820348.32370081
62,59,"Config2",2917884.77774597
62,60,"Config1",2159050.21202211
62,60,"Config2",3990778.03676527
62,61,"Config1",4487073.51175383
62,61,"Config2",4192853.47168813
62,62,"Config1",3569256.63091305
62,62,"Config2",3034711.96219512
62,63,"Config1",4034014.86113761
62,63,"Config2",4271016.68640535
62,64,"Config1",3259925.79508288
62,64,"Config2",3707795.74653233
62,65,"Config1",3145507.57666547
62,65,"Config2",3754099.92429066
62,66,"Config1",4036401.08920886
62,66,"Config2",2387249.54768872
62,67,"Config1",3635340.9257355
62,67,"Config2",3423223.76145849
62,68,"Config1",3255123.1296223
62,68,"Config2",3449396.31988467
62,69,"Config1",3602998.73724863
62,69,"Config2",3053086.09618005
62,70,"Config1",2116239.09518779
62,70,"Config2",3555605.06422072
62,71,"Config1",2301639.25728183
62,71,"Config2",2745712.60106407
62,72,"Config1",4072479.70314122
62,72,"Config2",3373565.77564049
62,73,"Config1",2297005.06531958
62,73,"Config2",3876376.73856733
62,74,"Config1",1840845.35887042
62,74,"Config2",2950420.26466684
62,75,"Config1",2697434.00078027
62,75,"Config2",3873253.45984683
62,76,"Config1",2035612.45066122
62,76,"Config2",3366592.80439342
62,77,"Config1",1937257.01936868
62,77,"Config2",3243951.32970092
62,78,"Config1",3831286.72190001
62,78,"Config2",3767857.70108699
62,79,"Config1",3541235.35436625
62,79,"Config2",3838416.57194215
62,80,"Config1",3429094.40817103
62,80,"Config2",3802739.95159396
62,81,"Config1",3963284.72335724
62,81,"Config2",3590420.61320151
62,82,"Config1",2446478.33922999
62,82,"Config2",3849273.22700853
62,83,"Config1",3655141.05769735
62,83,"Config2",3123964.11082197
62,84,"Config1",4115901.65180995
62,84,"Config2",3268398.7607797
62,85,"Config1",3958808.98436029
62,85,"Config2",1304084.40077432
62,86,"Config1",1965576.67820154
62,86,"Config2",3471389.45802307
62,87,"Config1",2511043.75143714
62,87,"Config2",3078062.89473243
62,88,"Config1",3776793.73189109
62,88,"Config2",3590675.58040725
62,89,"Config1",1619065.15690219
62,89,"Config2",3565447.28315031
62,90,"Config1",3323677.35480424
62,90,"Config2",3473936.86965262
62,91,"Config1",2333819.81492588
62,91,"Config2",3207179.1785033
62,92,"Config1",4195616.46889587
62,92,"Config2",3663346.14993175
62,93,"Config1",3088392.36872646
62,93,"Config2",4211180.63007536
62,94,"Config1",3934985.62391468
62,94,"Config2",4308685.77961909
62,95,"Config1",2666330.97182714
62,95,"Config2",3176618.35801612
62,96,"Config1",2692865.99268899
62,96,"Config2",3577287.1994617
62,97,"Config1",3967601.50029982
62,97,"Config2",3224918.37393185
62,98,"Config1",2169629.03705227
62,98,"Config2",3089569.51889305
62,99,"Config1",3810977.24167398
62,99,"Config2",2786451.75170622
62,100,"Config1",2529756.43615319
62,100,"Config2",3372894.59290171
68,1,"Config1",2826684.55608989
68,1,"Config2",4561739.34958585
68,2,"Config1",4503275.2667983
68,2,"Config2",3233875.23365611
68,3,"Config1",4155451.86375797
68,3,"Config2",4532913.78445482
68,4,"Config1",4169074.34512679
68,4,"Config2",4107868.93524615
68,5,"Config1",3628607.65510064
68,5,"Config2",4125976.68065563
68,6,"Config1",3115533.19061643
68,6,"Config2",4277984.3793571
68,7,"Config1",4037167.37213569
68,7,"Config2",4021137.55348464
68,8,"Config1",4500324.92140267
68,8,"Config2",4240000.80827756
68,9,"Config1",4574410.37740772
68,9,"Config2",4480592.01611704
68,10,"Config1",4454917.18245861
68,10,"Config2",4090168.98397213
68,11,"Config1",4934268.86115475
68,11,"Config2",4299506.21566531
68,12,"Config1",3958242.14279335
68,12,"Config2",3377461.32611262
68,13,"Config1",3108308.0372052
68,13,"Config2",3757401.3814873
68,14,"Config1",3515499.80061274
68,14,"Config2",3681780.08512591
68,15,"Config1",3537203.19995664
68,15,"Config2",4143708.97955937
68,16,"Config1",3808798.56760237
68,16,"Config2",3627244.90419947
68,17,"Config1",4233542.13979327
68,17,"Config2",4387793.36622826
68,18,"Config1",3871183.0406267
68,18,"Config2",3832829.14929429
68,19,"Config1",3530516.80109911
68,19,"Config2",4122964.31660415
68,20,"Config1",2102964.90973584
68,20,"Config2",4391926.41075923
68,21,"Config1",2692995.92158361
68,21,"Config2",2915640.54914576
68,22,"Config1",4554205.87146505
68,22,"Config2",4629674.35436716
68,23,"Config1",4298626.71984208
68,23,"Config2",4788939.59133282
68,24,"Config1",4550998.50881514
68,24,"Config2",3349630.74988665
68,25,"Config1",3943186.5950371
68,25,"Config2",4486678.12216086
68,26,"Config1",4477393.64593154
68,26,"Config2",4076768.32304322
68,27,"Config1",4483522.47417615
68,27,"Config2",4399451.58750332
68,28,"Config1",3802442.30260546
68,28,"Config2",4084385.96074674
68,29,"Config1",4332013.1045726
68,29,"Config2",4028285.31058126
68,30,"Config1",4450021.53383491
68,30,"Config2",4523216.74523453
68,31,"Config1",2984219.59633214
68,31,"Config2",4240490.60493588
68,32,"Config1",4647867.01555535
68,32,"Config2",4399123.59019511
68,33,"Config1",4226530.6189927
68,33,"Config2",3068902.75115987
68,34,"Config1",3907931.22712599
68,34,"Config2",3989558.20825244
68,35,"Config1",3919165.81309681
68,35,"Config2",4480609.66312448
68,36,"Config1",4558298.16930721
68,36,"Config2",4387546.75794278
68,37,"Config1",4047752.50799682
68,37,"Config2",4104426.83887152
68,38,"Config1",2616665.43497831
68,38,"Config2",4410434.20721636
68,39,"Config1",3804763.00598607
68,39,"Config2",4713736.47418048
68,40,"Config1",4237977.63580785
68,40,"Config2",3798168.95819565
68,41,"Config1",4001397.06969505
68,41,"Config2",4482141.27257376
68,42,"Config1",3213651.86467213
68,42,"Config2",4501774.31239033
68,43,"Config1",2800889.38516013
68,43,"Config2",4089876.84289182
68,44,"Config1",2567758.53786692
68,44,"Config2",4337879.57102948
68,45,"Config1",3786139.38108202
68,45,"Config2",4802449.79849083
68,46,"Config1",4111881.93613028
68,46,"Config2",2798985.89285563
68,47,"Config1",3867683.23116595
68,47,"Config2",3112747.94989988
68,48,"Config1",3410382.01709445
68,48,"Config2",3176252.33721698
68,49,"Config1",4537561.911414
68,49,"Config2",4460245.88655915
68,50,"Config1",3462569.54196558
68,50,"Config2",4134251.37143792
68,51,"Config1",3690833.62089978
68,51,"Config2",4264869.64473683
68,52,"Config1",4550010.66623032
68,52,"Config2",4294409.28059344
68,53,"Config1",3677198.50883009
68,53,"Config2",3302605.31352262
68,54,"Config1",4128627.98684156
68,54,"Config2",4607463.82277365
68,55,"Config1",4521530.32774456
68,55,"Config2",4192431.07794513
68,56,"Config1",4638957.74300125
68,56,"Config2",4280199.55701715
68,57,"Config1",3978373.8278106
68,57,"Config2",3981307.51361998
68,58,"Config1",4142554.64736188
68,58,"Config2",4315600.83663543
68,59,"Config1",1829904.86281337
68,59,"Config2",4531305.8996575
68,60,"Config1",3973929.95182772
68,60,"Config2",3744716.19577295
68,61,"Config1",3918838.70362066
68,61,"Config2",3359972.97097086
68,62,"Config1",4633685.87826638
68,62,"Config2",4105153.11373856
68,63,"Config1",3997233.34722258
68,63,"Config2",3727348.27214954
68,64,"Config1",4529165.25488561
68,64,"Config2",4495715.60256993
68,65,"Config1",4604189.14947671
68,65,"Config2",3771556.96819404
68,66,"Config1",3957828.33910774
68,66,"Config2",4244044.7224517
68,67,"Config1",3931124.4661267
68,67,"Config2",4640691.61671833
68,68,"Config1",2688320.52529238
68,68,"Config2",4236433.44336657
68,69,"Config1",4475325.43657752
68,69,"Config2",4587696.21592928
68,70,"Config1",4107869.42489701
68,70,"Config2",4539005.14680291
68,71,"Config1",4607663.59248894
68,71,"Config2",3946833.72084454
68,72,"Config1",4419374.73938131
68,72,"Config2",4152031.75995646
68,73,"Config1",4013356.01479223
68,73,"Config2",3507307.33690626
68,74,"Config1",3977309.80108448
68,74,"Config2",3972562.72729392
68,75,"Config1",4172846.26903967
68,75,"Config2",3167014.65207609
68,76,"Config1",5234351.43347445
68,76,"Config2",4181015.20815377
68,77,"Config1",2740878.821093
68,77,"Config2",3717573.29387812
68,78,"Config1",3704747.33299097
68,78,"Config2",2518899.36384421
68,79,"Config1",4521779.7076177
68,79,"Config2",4729399.99209945
68,80,"Config1",3645969.40805528
68,80,"Config2",4425086.56684219
68,81,"Config1",3858215.885694
68,81,"Config2",3474107.16298429
68,82,"Config1",3745709.33604649
68,82,"Config2",5004955.06009735
68,83,"Config1",2329923.54613058
68,83,"Config2",3840243.09527842
68,84,"Config1",4712615.28628432
68,84,"Config2",3989148.69986387
68,85,"Config1",4422416.63741576
68,85,"Config2",3442769.66548124
68,86,"Config1",4224290.6474052
68,86,"Config2",3905211.2624974
68,87,"Config1",4465714.67804235
68,87,"Config2",3997890.00461144
68,88,"Config1",2473536.75043966
68,88,"Config2",4071375.30726272
68,89,"Config1",3422142.98269144
68,89,"Config2",4388965.19011311
68,90,"Config1",4354816.39734914
68,90,"Config2",4207010.24106549
68,91,"Config1",4191796.46412681
68,91,"Config2",4204186.50607266
68,92,"Config1",2586847.36729507
68,92,"Config2",3621042.70007784
68,93,"Config1",4632004.85243895
68,93,"Config2",4812393.15452018
68,94,"Config1",3571419.64309404
68,94,"Config2",3467627.22704328
68,95,"Config1",4478511.25391768
68,95,"Config2",4400210.39750165
68,96,"Config1",3295302.12296955
68,96,"Config2",4628924.47649685
68,97,"Config1",3587091.57965405
68,97,"Config2",3917216.08732045
68,98,"Config1",3684616.45261977
68,98,"Config2",4663126.66157756
68,99,"Config1",4191254.557805
68,99,"Config2",4189608.33915862
